,year,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,BCC-ESM1,CAMS-CSM1-0,CESM2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM-FV2,CIESM,CanESM5,E3SM-1-0,E3SM-1-1,EC-Earth3,EC-Earth3-Veg,FGOALS-g3,FIO-ESM-2-0,GFDL-CM4,GISS-E2-1-G,GISS-E2-1-G-CC,GISS-E2-1-H,INM-CM4-8,IPSL-CM6A-LR,KACE-1-0-G,MCM-UA-1-0,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-LR,MRI-ESM2-0,NESM3,NorESM2-MM,SAM0-UNICON,TaiESM1
tas,1891,-0.08951963686836469,-0.07547414730183277,0.08563842429526385,-0.1253309939611332,-0.015534322142305731,0.10344185978556197,-0.07502083101193573,-0.05728831837646453,-0.08871977883239879,-0.17815792116872822,-0.15768790959643772,-0.16323303977501288,-0.040290605356953314,-0.11921050335532375,-0.025164295334325477,0.01911710247740454,-0.1561878038322817,0.04308739650642698,0.17481222916294334,0.00044816699233744356,-0.021624941268039304,-0.017333371126871572,-0.1769002228975296,-0.04704060447127271,-0.24281117029467225,-0.041827232286304174,0.01569402627255556,-0.09372327796710067,0.08804686884964497,-0.018505566559018877,-0.20024673275583402,-0.17019141310461805,-0.2566752559374
tas,1892,-0.24740351273602337,-0.10388300029134238,-0.08537795757350371,-0.12953887118908844,0.12494616238800423,0.01873714120411781,0.043070373608178635,-0.06534029936863799,-0.03723862766814534,0.0909910704029689,0.04165257012965166,-0.06947323563218315,0.021213984580541023,0.1306064473610841,0.04120972696601181,0.03601799357153368,-0.018341968016514443,0.049257620121229216,0.1756535248536958,0.04292726254028878,0.02171680150057398,-0.10094509453150617,0.03470103070139885,0.04395874997736371,-0.3405066667922891,-0.03717133932425062,0.051507618392543954,-0.14670387920119765,0.07512424179582904,-0.17961349487994957,-0.06985339425904631,0.089506402424585,-0.08874999101418742
tas,1893,-0.0770946403862401,-0.07281084662587507,0.0011678519633259536,-0.03771080742343713,0.05524919347113174,0.05491155247016858,0.046426188145346714,0.0267285769087664,0.08469440219319324,0.06882302233456035,-0.04433352488597109,-0.14520733765998273,-0.11477625063812032,-0.11022838516304508,-0.0015533782084465504,0.050448069193028765,-0.025658917442873037,-0.045401129334052825,-0.04259432207562005,-0.055082397136416716,0.28755660439089087,0.004311289568235566,-0.16202545166015625,0.12482607037906253,-0.3192852742434269,0.034083173355549924,-0.09398586078904714,0.04789300926035859,0.055785353406041814,-0.03160381086215125,-0.19014909028055152,0.12259243492094167,-0.06225255868216095
tas,1894,-0.0035891733290990637,-0.10544370654269623,0.06540927243656824,-0.009090648097199505,0.19627840993005918,0.06430154365195051,0.2144834809320694,0.02335203664313686,0.07751976543951382,0.008438541365724936,0.04098751476502116,-0.047472878532966924,-0.0664425586922069,-0.06798979944267576,0.20268619132482493,0.10947633647153528,-0.0856539453538782,-0.03575523645863162,0.10472648906075221,-0.005327771305772444,0.2706995978539292,-0.001576605056740732,-0.0021031696815043688,-0.09561370594260647,-0.1220003709449647,0.062150731635568945,-0.07568621612243476,-0.05546748669273427,0.11054839410630753,0.04601038403101162,-0.06128906506040247,0.10931682579967135,-0.1916504346875835
tas,1895,0.016676756582318337,0.035431474872202294,0.15968354682943678,0.0072820111884463285,0.12269994352857812,0.003204263185348092,0.10897313637959864,-0.039644086408263966,0.19058153229648647,0.11392637432660517,0.18122580376559938,-0.11654305526290425,0.060052324452504045,0.0577484510642042,0.30825727806063224,-0.05582378223935317,-0.1353191716119587,-0.005930032049623908,0.2754763557540609,0.0609318106767347,0.02343076162476147,0.022056745936822608,0.12249501794576645,-0.09081891939255134,-0.11759108785654367,-0.008009925703812351,-0.10420015223806445,-0.0018122256001144403,0.24169704373884335,0.16650279057157036,-0.12398160276893577,0.08466959462925654,-0.1905775434332592
tas,1896,0.06359247360617341,-0.027095539542528968,0.1801842745124418,0.06213412827903161,0.0846747078601311,0.009923940677443474,-0.02967281225598602,0.019366132583101603,0.10517036875440529,0.18835993296099218,0.09658669761552592,-0.02417895834466795,-0.09210673615266766,-0.09752087619385463,0.46935971947468147,-0.12728169599742026,-0.04510060349693864,0.08017369620756654,0.039760301907146335,0.06714327648509766,0.1673750788877726,0.03462806027158175,-0.08465576171875,-0.018618008840325235,-0.05703167082342967,0.013396827790430166,-0.08489033310102911,0.06574723249096337,0.2408307678189677,0.11148433252495711,-0.04424892917070148,0.17046859371028233,-0.0953945830659914
tas,1897,0.11967561647858342,0.013247317197548606,0.09623485041130664,0.0748871795721584,0.03603947531983446,0.04895625503123332,0.053357498912613245,0.17454571285938414,0.014056221695620744,0.2149843088081743,0.15072553231614924,0.04623130029388752,-0.033530445773953,-0.02156421682724859,0.30269851222209354,0.05232059279272979,-0.02460789093591605,0.02058934094896851,-0.08251545778677401,0.22094367857071026,0.26220302928092093,0.19526867905861897,-0.0173060093075037,0.05016947395759056,-0.06682505000433991,0.0651318308340952,0.03343669043928325,0.16777813266592054,0.1324226203376687,0.15861361004804073,0.007884243729980275,0.14977230189966897,0.01732905907296356
tas,1898,0.17599730724532966,0.16046596950026526,0.018462654847335596,-0.029709535153367977,0.11934650851666125,0.08618757834231872,0.06848136154637056,0.34779035109069883,0.01812101168528102,0.14237774339258635,0.057445279261424766,-0.1886579021408655,-0.12840494677831296,-0.019524428313635173,0.24462707247715323,0.0373076206371555,-0.06417941865070038,-0.052279538013716355,-0.04480711305987484,0.0997677378994221,0.1956928800122076,0.11104631054165282,-0.01611836813390255,-0.012478510799951437,-0.013359228842792467,0.07821474592629347,-0.014956928313064092,-0.010409057169728916,0.13670211558756762,0.16375367298110177,0.04655486436395506,0.24206665765632351,-0.0065523966825272355
tas,1899,0.11189058219271904,0.08107587011823132,-0.010230865290826804,-0.01958417847984606,0.05911497601867192,0.06487833058411259,-0.16059215342800806,0.23304657031006096,0.2332304337728459,0.17467592716239247,0.1208739428732694,-0.20855451315456244,-0.034356676806912866,0.12291000960829497,0.32576549540344973,0.09766867901311116,0.1489840761897483,-0.14659996261512256,0.16199896093145108,0.05738726914324369,0.04861556906409229,0.11086164267300092,0.12946319580078125,0.010579567540148105,0.08230307426208583,0.08156823252433772,-0.0506878528503402,-0.07461297527022263,0.06307545843293383,0.09314156868320822,0.14490287872492993,0.17292088741972597,0.045127150045213206
tas,1900,0.11504355767689371,0.10945442988082732,0.10629888351094981,0.05975629307302199,0.07417386756583255,0.08444833299705579,-0.07393125274182921,0.17034296017713282,0.36424690256432274,0.14278914839968593,0.14824478924328824,-0.07915135335071,-0.056283132540850524,0.007964621841982952,0.36847906976813266,0.00364424705862613,-0.06452247706236847,-0.046734249939741325,0.09700860434291769,-0.03810353471105069,0.18782769352540166,0.06626872887304103,0.17543284595012665,0.0534041991121228,0.265236169048696,0.1707717079276847,-0.1512919846806824,-0.07006170006307855,-0.07581748028158586,0.0452743340446915,0.09217829893602907,0.03552680616435092,0.2035896369551248
tas,1901,0.06130939818970186,0.020397221319190823,0.044739025840409376,0.018310491114955123,0.19075847856791958,0.08932490910122699,0.12208190639420498,0.05258437674989125,0.000644357446617505,0.30956656072224575,0.1001768700153131,-0.22136365483054496,-0.14815958512067576,-0.09724886483328514,0.300740672707595,-0.0806987335781173,0.06217749030499912,0.1197840492824677,0.1628094563071727,-0.4171086710736584,0.19693840838471033,0.09933909187947638,0.02867635153234005,-0.02021309112325298,0.1967487755830888,0.18110060497986544,-0.05571399453414472,0.06039659889377447,0.17777320489187312,-0.03379005405976443,0.030933251563718994,0.03160157631161553,0.09116617193483496
tas,1902,0.08945526595891806,-0.1278551623232763,-0.07358011580541302,0.0008988562372943912,0.16737995399852915,0.13391123559465257,0.14608568935850505,-0.13631568232148558,0.2482388486839445,0.2328741628334067,0.10523943794449053,-0.09737294171321764,-0.039817888369952925,-0.1665191344350158,0.3500383853681181,0.02225229081549192,0.10953626023942793,-0.026182707695260394,0.20684268033639341,-0.4520393083798287,0.0644584450660517,0.14552957192273652,0.012636820785701275,0.026156841143243053,0.21305453485336065,0.04631844655429992,-0.02392280117020107,0.05448283721369288,0.12257059278779536,-0.14173356038550367,-0.05455895035331082,0.06283041258227229,-0.20174977230648494
tas,1903,-0.10783023447552391,-0.13342236872878743,-0.1516864619000605,-0.27399650224339683,-0.42792737423553245,0.053410118715509235,-0.11121956293092221,0.006127028351627928,0.1637367817475545,0.058314123559839004,-0.039733511860546855,-0.18542716453891236,0.028677264160715293,-0.26992177698501035,0.09260724356227475,-0.11104221130806498,-0.16683187890511894,-0.11690629376570409,-0.2525342836401639,-0.42427274898077866,-0.0038569255016938087,-0.12714595536680898,0.01099395751953125,-0.027875320291490386,-0.013187362238847792,-0.3355267101145027,0.04554091300183435,-0.22834770041588115,-0.11344664183340096,-0.18284348071195686,-0.051067182333828974,-0.058350339565587696,-0.44664115474990257
tas,1904,-0.1015600733878775,-0.1474719147258791,-0.0451152906917495,-0.11630812045238297,-0.2958643868948106,0.17371637462685405,-0.0607070472562062,0.12998726744435393,0.027641805073997716,0.07969992767296692,-0.10713547313584589,0.024833012515784958,-0.058484370180811616,-0.3136245176396244,-0.01099734050425146,-0.1767928935776979,0.11800608723078672,-0.042280088690688444,-0.2514077270278676,-0.2872125443792868,-0.005382059134300714,-0.04264300746937503,-0.03162892535328865,-0.17620693966489873,-0.10812783979762723,-0.3080630139856548,0.3390244754417277,-0.02679250141418284,0.10598373445086413,-0.08396703700308687,-0.04891163798428977,-0.05202395048462449,-0.20760661846648532
tas,1905,-0.06834394650186937,-0.17995188816172458,-0.13701303029054182,-0.21655764991950358,-0.2228413063575232,0.04966730248339483,0.05690231780855962,0.118167825901016,0.22275211754550148,0.05044577914113783,-0.14954762901516952,0.004033266211469784,-0.2621233634220772,-0.2552107773599251,0.16144167611509866,-0.16628657859663085,0.05181222533922399,-0.12361654465838019,-0.0904176732199744,-0.07643882688659194,0.1297824090043965,-0.01936987752674213,-0.0865936279296875,-0.11472325855629133,-0.043356869105897054,-0.1849517791741088,0.18867584088883405,0.1250536673984565,0.19187637384960018,-0.0005608349578902031,-0.17878774089563385,-0.1775829344067811,-0.012526073586542452
tas,1906,0.01503585558752718,-0.03223488142082923,-0.2222502373226405,-0.20183555148613172,-0.09913366336326608,0.10298271028342754,0.03787628200710458,0.19316821425946765,0.05713951360905393,0.36518835469514005,-0.049789285156180085,0.06367240771232711,-0.046578217736576256,-0.18266872128154907,0.31048540021773857,-0.20794141196073687,-0.02971393993489831,0.003897999717234294,0.027260938851924266,-0.3384420602086304,0.009194848071852372,0.018236874009341857,-0.09251657873392105,-0.1886810235533621,-0.20100209637358546,-0.11432544230329238,0.04708452439826279,0.013175464638275495,0.055747332149186,-0.11879328124545434,-0.1519562515032078,-0.07656927176898876,-0.13733618783798818
tas,1907,-0.12385903318181117,-0.015947760827576946,-0.16549281465561214,-0.050956529643613635,0.13495404369376254,0.060342832622372576,-0.1817914469672909,0.0010203285732567717,-0.18309412188010774,0.3931033773394195,0.020190074194426682,0.05677777983190424,-0.21060760398909414,-0.048920685541650265,0.33347143970007664,-0.06386711159858294,0.04859433208260574,0.04213896418644462,-0.02231238648553339,-0.345015241939322,-0.020729607338528428,0.027149849963313006,-0.10281118005514145,-0.012394249851719033,-0.26662776938399685,-0.09501006968768404,-0.1330818544781683,-0.028794545818669803,-0.0921568800722478,0.045581098947873024,-0.2657279133875126,-0.03486504247699903,-0.24557864021059572
tas,1908,-0.0759476546547404,0.04947152898830609,-0.007508586950374744,-0.14047023441768638,0.037168663196529415,-0.018642288319952627,0.1537850427184111,-0.15636358417312599,-0.02394328993060905,0.13797111049234445,0.05739917118337227,-0.008798199643138105,-0.13394766910467126,-0.1494781253597021,0.3314853528510042,0.018057243702945886,0.12906696802761056,0.015617536720516986,0.06738783851842811,-0.09647691754976033,0.06512639742654851,0.13185754691659687,0.1071726456284523,-0.056226358173859126,-0.03478605260454515,0.06449878391985446,-0.12878129725967824,-0.08113850374466836,0.1297988726124828,0.12969668853854918,-0.18085477615017473,-0.024606082298295934,-0.1801259916851213
tas,1909,-0.15666284080772166,-0.028024839863424706,-0.0006984626277765452,-0.10978934814859069,-0.10313244787946967,-0.027870657874743188,0.06941813563503747,0.012550989555023762,0.14028421907740096,0.12425244286188786,0.0960606374779663,0.06517656187851155,0.009598512796628711,-0.22748123718635802,0.2821243592708432,-0.0016635998156904936,0.20197468848316666,-0.013730810909559446,0.2092270510545499,-0.0690890399180688,0.2672029394447814,0.06036528870090289,0.1113179549574852,-0.1262214586125244,0.09608934065992969,0.1749889991368292,0.013673420708101958,-0.1425683012686013,0.18685627386643944,0.13909315669918007,-0.13870840063651238,0.11779504147439941,0.061482290983903454
tas,1910,0.03714817405722689,0.08502030309963497,-0.05281032465757581,0.04248014565374566,-0.08515597362069134,0.10128048027889254,-0.05441127450228104,0.018380776379340585,-0.10215616656827346,0.31716314522909766,0.21276282570943295,0.04882740178939097,0.0022297054772953593,-0.10008299781893015,0.1427516588529111,-0.07047885013412743,0.3065047686123184,-0.07022380873154077,0.020938430944530257,-0.2697071002740567,0.2599902755014038,0.13506002523392624,0.1051788330078125,-0.046835379816476085,0.17196808420142892,0.06988593492255764,-0.008376858266492112,0.010015127860067233,0.20555926038543268,0.07869944929159563,-0.12434350858107734,0.18600357742201368,0.14682253829981562
tas,1911,0.005283013016182281,0.22061156284284303,-0.054314062789117656,0.07475975749533366,-0.010780158145967297,0.13838540077583636,0.014179208854386616,0.09493264390768275,0.04226840796749798,0.4080505573325439,0.2074104769319073,-0.06245319672872066,-0.13123420845280975,-0.1406945485534834,0.12553087924919262,0.10288314976207384,0.3333172742257962,0.01913967431388623,0.029674772613072758,-0.06608220158270228,-0.1026435325231508,0.11990564096573546,0.1507415771484375,0.021167181932360297,0.07955725627427057,-0.048461661714104785,-0.08818243709896952,0.0751129781359244,0.06646919863786611,0.01698233263782356,0.1323854232200906,0.11289271344794827,-0.0018078593898375555
tas,1912,-0.2373855705715234,0.03551300709384483,-0.09606647760171445,-0.027943377555279387,0.05781052201771786,-0.10309423434776004,0.011686506019709478,0.027091570883849652,0.13438608606457572,0.3166834134449961,0.1353922039466653,-0.24551740858684448,-0.37342453486553967,-0.2579335716594026,0.26859983647263164,-0.010464181621633392,0.0608729997582221,-0.05750822802836808,-0.031152610397972087,0.06758820932968017,-0.11059901135666905,0.020805349602899998,0.07666015625,-0.07319694300062451,0.12769929027117163,-0.09440362111962959,-0.21896986043070873,0.006968426332197926,0.018546554950333416,-0.10056870884439206,0.031166769337545475,0.0897437571896423,-0.08992504339743353
tas,1913,-0.2800166178786488,-0.06104400314310965,-0.19963694973381033,-0.13539230975176034,-0.022441885148367646,-0.1254905225936606,-0.04837153984008561,0.03016020399548817,-0.16705146664457024,0.07029045536683043,-0.12739229774823949,-0.2689208157764824,-0.3120492794152625,-0.1271895118231233,0.3143165842792494,-0.17019039580055542,0.05471768800023824,-0.15387030796263446,-0.000999987469057828,-0.08218006561762554,0.025048355086279155,-0.04376919447199157,-0.07895151525735855,-0.05285113020382445,0.217085927673196,-0.12375815782513655,-0.1778016129238106,0.09424842849432953,0.013823555324018836,-0.02042865963814222,0.05733704517751903,0.11873559166807013,-0.1752135186383962
tas,1914,-0.41507454883087763,0.06527830821482421,0.07310416454419055,-0.09473137826157559,0.034226337460135405,-0.07472433908048022,-0.10151901951363602,0.01686811114394497,-0.14173877922083022,0.20883001411252167,-0.20468189532003578,-0.20398944943964636,-0.22757670371802874,-0.10973701054867509,0.12169282041354279,-0.13153566949946574,0.13309811138923067,-0.056973397518802926,0.053446723109270046,-0.1846395053311388,0.0815141199542353,-0.08594060041084124,-0.05633290484547615,0.053607141253886915,0.1773871084492337,-0.04463478472890851,-0.03963324145785426,0.17698901938873254,0.017522460388756638,-0.11620197977087798,0.13074233432564597,0.04286514854683313,-0.18083603826286776
tas,1915,-0.2252245816165915,0.19570160977942427,-0.010616080514703677,-0.1252245175065525,0.06781873678564902,-0.18735364040850774,-0.11260167405770005,0.004079103476423522,0.01549732193320589,0.2565804699445522,-0.05906864204300651,-0.20415328672216995,-0.22585764082051205,-0.1708003971599652,0.05066029912443071,0.16633212992810797,0.08254549818907246,0.06730049391651487,-0.11429348729551236,-0.07299208485729498,0.24380518514103264,0.06842804976779367,0.1042073592543602,-0.03704738414711054,-0.06917929003889849,-0.08076579799545887,0.08244329331448341,0.10235175007958712,0.05653309870028996,-0.019914264540418003,0.010073679829361026,-0.04386483671735656,-0.008714762306401743
tas,1916,-0.014509619913942137,0.21287156503300272,-0.10755714231379916,-0.17696395775850723,0.23125303842602327,-0.09904473680515953,-0.09358403000245137,0.1067357094952636,0.010765124023810321,0.4717121023243133,0.04718862753599732,-0.022865834405100333,-0.36455740352649,-0.15089791830545116,-0.027711388687388688,0.11591556468434779,0.09204960165652191,-0.1171959539101503,-0.07527672319202357,0.04328770318799968,0.3295768768729819,0.05135823971664877,0.256622314453125,0.04250174652386344,-0.02079092345473536,0.12322152425757338,5.860441297045327e-05,-0.03183523040936128,-0.06913882827026423,0.07420609418442344,-0.09280958883163255,0.08886766723105193,0.09403560364221637
tas,1917,-0.2933168601574465,0.05518370459421362,0.029175616871100374,-0.07009957837504525,0.2021456345111924,-0.026509993298423257,-0.03798264905291641,0.16192775078183766,-0.10564428551047911,0.3952697309746753,0.1644276076703998,-0.1278619053314003,-0.2666197381916741,-0.04164822801221154,0.2142994008908848,0.13487575382119132,0.13088876827787033,-0.1341006895459079,0.0806519286394547,0.16764421833475276,0.01279627027699822,0.0621778216799432,0.10002390295267105,0.04550489550146608,0.1374515739529206,0.2517726786675591,-0.1485056719678397,-0.1426633982396955,-0.041669698735461225,0.20534341415013557,-0.007161087080461925,0.16550533336444553,0.01974131730478253
tas,1918,-0.06586875371642027,0.05973680251227146,0.0973368641330931,0.020139083612600455,0.006174353414588533,0.08101408629858042,0.16328225053068954,0.1638651821470726,0.11382564776316902,0.2815044294891133,0.15319440914461305,-0.22461305339986382,-0.07454758419485093,0.12583546845063154,0.25096516242675193,0.31353799070286453,0.13272547282375058,-0.19814679486313005,0.21624674121532905,0.0752857448440712,0.05743003925127255,0.08444346391032316,0.0740458145737648,0.015233157036140218,0.10754676459052821,0.3207406748564523,-0.009545366079028858,-0.1622828651975207,0.0015853310365514517,0.2084686567119102,-0.009660387632905554,0.12943440365431988,-0.07114976674327995
tas,1919,-0.09062678247866056,-0.10045491605224299,0.10722740224071951,0.028299252597278723,0.12172057569338317,0.12552106278034122,0.18595837988240285,0.0808585462092708,0.14594689569742533,0.5054425863903637,0.1377574894938931,-0.19522208387968476,-0.012645008270112612,0.1388423957083423,0.3877001868121823,0.18569186968562215,0.10403359147413482,-0.03808965695109142,0.3077353650156738,-0.048894766091147325,0.22061018129760632,0.10237055906198123,-0.03253173828125,0.01893045840599446,0.04115138813232969,-0.10165067061286474,0.02537494047682287,-0.05421228568866354,-0.055843359461974273,0.2232643748139651,0.12579699743054107,0.024712126304133147,-0.012136014341303772
tas,1920,-0.14799502341887205,-0.0803901730670115,-0.05276463946213047,0.06365577499975454,0.28916544127782134,0.0554797554502926,-0.07483199124952951,0.14779068003251913,-0.04960062053247327,0.5516781326837096,0.07000805669680688,-0.02664088322163612,-0.11722169303787193,0.014883222116244118,0.39619702775208526,0.04950690628121398,0.15927197267449364,-4.6275563794514106e-05,0.11745176646102588,-0.11089025678988189,-0.12675543709328943,0.09244852350343062,0.120758056640625,0.0954211230780307,0.08618951350198263,-0.09104214555871692,-0.0814999451790565,0.14218480519483023,-0.04188847706075668,0.1681530908785381,0.1400631813057629,0.006263219691992579,-0.012904392367180625
tas,1921,-0.15559164576917794,0.04854280307868919,0.11607111915242758,0.027631106638599096,0.04458160818991056,0.10578980492203034,0.2727668415284275,0.3165525403007763,0.14563473583970202,0.4555830012737516,0.09757280525561403,-0.037754454807706374,-0.017481682655874426,0.03592801007612915,0.4133035197169666,0.1326887811939296,0.1553571180317069,-0.12381823425045961,0.01515872196125656,0.23315014409388843,0.062017639180126594,0.15540484607108832,0.25961557030677795,0.045495488880931134,0.25096333283998246,0.05411530647423982,0.030228359987698166,0.18304691798978942,0.0915961974744685,0.248280294670541,0.06594522012813304,-0.16522953744043414,-0.09050420674293964
tas,1922,-0.24871924575206114,-0.1125723714154437,0.0003645936158799638,0.007682514351022481,0.04739518315010116,0.098444853495252,0.42680970171431437,0.22578423169215492,0.2179752421586206,0.43267472289008424,0.022455079812161216,0.0008244447772511876,-0.08627062530083644,-0.11806565012581889,0.35049055503308085,0.13603777685847737,0.21995991567408169,-0.12285820275900032,0.0012573364427244844,0.14164374300541738,0.19177147206082168,0.2704227827709739,-0.0921885147690773,0.10045883551748602,0.25044337393874133,0.143890512138924,0.030459239850226066,0.16957074682900006,0.18252223997867154,0.16090607039515228,-0.13580477916074093,-0.030699608145657937,-0.0011153619344194492
tas,1923,-0.07021709249832497,-0.09134075879081631,0.025580492575187463,0.0760108452636435,0.12016436749921411,0.16459847720202467,0.104203072803647,0.2738701317951306,-0.16575043319504346,0.4960506808683836,0.10117097079456035,0.02413873479387026,-0.1659979988612387,-0.05301839467882985,0.3002573204255536,0.008449178196921517,0.27126633267572703,-0.017259969072441095,0.27922667884257163,-0.31695559988553157,0.24916495363640934,0.269547324387716,-0.1613616943359375,0.25491781067729374,0.40702021521586573,0.12389148062020183,0.16436770238266737,0.1945250109774387,0.22160864395647195,0.09092258680707725,-0.2613642601484685,0.04693497801198987,0.07684621869023071
tas,1924,-0.025369174239041097,0.040303736000268486,-0.04716618547150612,0.15136323670324714,0.29561238982176974,0.17408551198669878,0.18332834004076423,0.34272201939466146,-0.12760587990396743,0.5589311030478115,0.3022370137347015,0.07023406779008685,0.024139746890152008,0.03800790577445431,0.18715899163213598,0.122362231747483,0.1205833231735672,-0.034124744983401456,0.03642181929606162,-0.24446523291119604,0.024337855973622407,0.2164277518901656,0.11840566247701645,0.12541722302208314,0.18314243725145238,0.230034921861782,0.09931536684534119,0.17430473459827547,-0.00509854316902647,0.1189406086311872,-0.26086269659184796,-0.02782982754409602,-0.026788025567327622
tas,1925,0.02041606728785439,0.12372870760502981,-0.009441397406552218,0.0986721033255833,0.24691106325631532,0.2488266129829384,0.28046478110395395,0.1285896795168687,0.20747336373015912,0.393614204827846,0.3478275877016112,0.08304347339367742,0.03225295637614541,-0.047422643561787936,0.3933428621430248,0.08614228095605843,0.13723179442629885,0.019937403158394318,-0.09801354422468478,0.13912519071059157,-0.11313830871046567,0.20117695706416328,0.03518931195139885,0.13612621045446835,0.1256796692111711,0.1985981180030952,0.09131819574179663,0.03391678895898546,-0.08359135280021708,0.14351734222706133,-0.2956130223992517,-0.024564105212832033,-0.19096999190279007
tas,1926,-0.07211174215477456,0.13056950595607,0.05798538830619293,0.05935947618729168,0.26008960778767687,0.11451066443518225,0.06436471700977602,0.17248947683878177,0.32800388313119316,0.4334635297241031,0.15442721579937313,0.14332815836822022,0.08660945732280823,-0.002212276784173165,0.433193951925612,0.07372529292650161,0.15333011843331215,0.12800106729538166,0.02597907071400603,0.08019639313193731,0.12285597957511622,0.16327800574080698,0.14639537036418915,0.14750725421128644,-0.035106478808387465,0.12120193625675313,0.25333146594146666,0.18621028463689981,0.0012559810780980267,0.20406102994916372,-0.1481393810284004,-0.015182038261438416,-0.013041933565939226
tas,1927,0.09428021938044158,0.12467620332975098,0.11419338504206185,0.14081515326320945,0.13567672181452414,0.16774682886176606,0.19317139988343493,0.3355466354792185,0.23467647117883908,0.5450145520571965,0.10519308361539952,0.08812932416117292,-0.08871590851664261,-0.06175155554604809,0.46653388973865617,0.17077278450733502,0.2410197273759754,0.06357057682674376,0.3243750358949029,-0.0798029477824258,0.19368393386560948,0.23572078379477546,0.038848876953125,0.23222068484537317,0.0747014930867446,0.07942552061912522,0.02782108496424011,0.26227001276844436,0.13933656104202422,0.15791433254689005,-0.06055086820138437,-0.08375888212016018,0.09856647558952147
tas,1928,0.04357130833687487,-0.010932776487872312,0.10873035283585371,0.05303555740504843,0.15883262595283534,0.33180271298061825,0.24400721064466305,0.27756956749069656,0.191812118250643,0.4595662599690276,0.12027910766803984,0.044545332801642225,0.058790262870848174,-0.06566459888055458,0.47215839898243434,0.13304949812305247,0.2602761856477495,0.008635963946578803,-0.002336391366379568,-0.030459525813967048,0.13317964449384098,0.22784815078157786,0.10927581787109375,0.2511155195509834,0.24131123030992305,0.06515883339091981,0.09268427328618145,0.3850913103193581,0.11330946894229044,0.24162186298175925,-0.07444552863591032,0.012768640953192781,-0.009808097774633021
tas,1929,0.13316339759707793,-0.06670043195274881,-0.05617638023913685,0.12361698738216849,0.3027799660549751,0.3285036311804059,0.010300231618652825,0.12327712692647215,0.20011578026509844,0.4229021322198984,0.18076105254311395,-0.03698010145772912,-0.058565763497943145,-0.06349918109152479,0.46106092490295225,0.09804350086770815,0.1222613070250181,-0.08354418523829565,-0.034596373529756384,0.07573849830306756,-0.06585277592125749,0.283778293976179,0.23724620044231415,0.0798897810029473,0.38464889590929846,0.04491257260855264,0.11400795567856885,0.3319246780755094,0.16641363213437899,0.1582954163870577,-0.055088467243014826,-0.05282433141234814,-0.07768162672003598
tas,1930,0.033429202107081814,0.08182029810679599,0.11519035709300358,0.11125053314908939,0.1841445770850735,0.29863368615928226,0.16046510833625405,0.18970237444665372,0.14789002109979302,0.5098977611572195,0.198608353145706,-0.06429267648241914,-0.07379925986121331,-0.26377011833261105,0.36305252850555786,0.1804736105538325,0.20315655076497782,-0.025675926701618817,0.11043670108788699,0.017368332570801687,-0.014499395780362079,0.36157337227279146,0.0859476700425148,0.1255091085785788,0.38615948269563677,0.0006626283541445824,0.12339529327864796,0.16544351740264082,0.1038607358522133,0.02019277949240461,0.1760322178556919,-0.018836184900076585,-0.037710921875122004
tas,1931,-0.04906636739171214,0.07766409601742907,-0.030446351899475605,0.08920866724876457,0.28913642129671757,0.003862081305598508,0.21354308951778952,0.3051399868700078,0.09770560368748231,0.6097260482916482,0.13702264596286304,-0.0003898045619195045,-0.009005482677622467,-0.3371649196728204,0.3443329090383145,0.16242151557019233,0.14331406633580931,0.04134418025881814,0.391717944297928,-0.09542990586146043,0.02826084897624052,0.2685593144582441,-0.04774729534983635,0.12691161466498593,0.3311394380049724,0.05326387920611353,0.17057756999366327,0.1715375537057374,-0.055429770155934456,0.06476265015679417,0.2387521186273934,0.06849030168952197,0.021498575364939636
tas,1932,0.11063690540109405,0.10619155427688061,0.0639933648818527,0.16770511428104365,0.37888366341297797,0.1609827473820502,-0.043923191736719026,0.3069682434272778,0.15777833367432,0.6116668026330577,0.08507980324354492,0.2732174286726708,0.04050627426524045,-0.2848798432511046,0.5190806148645445,0.011317826713948875,0.13248798777864104,0.003872140782694563,0.34570985885936995,0.04242482732639038,0.15140836203667143,0.22848569899812787,0.1502736359834671,0.27435600251870557,0.44637141075393555,0.13891090524422603,0.2717011133453677,0.096437089095384,0.0772011334206913,0.17839936225196595,-0.1209753143608907,-0.030345521966045414,0.14350342573338537
tas,1933,0.16735460959084017,-0.08971908570541132,-0.013669595471412777,0.11589284970756826,0.2102966871600387,0.32883680802083387,0.10074509673836,0.15760246348586313,0.22986590134513088,0.6397561318779452,0.15318241670346802,0.23530794230708332,0.0031044187506286867,-0.32637136446480025,0.40349630765827743,0.08008557572239283,0.20659212339601632,-0.06150451231514845,0.0025640739458339112,0.24392971387239015,0.06923442795080348,0.20384536443056334,0.2530670166015625,0.19693919623175304,0.3929681689423603,0.00406241786978967,0.09477310706566773,0.15354021599597445,0.10683943415657875,0.20458718846544363,0.034194138124708694,-0.09015221151706025,0.24450405892029892
